CustomerID,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11
12346.0,1.6157321612645417,-1.1532341718229655,2.57678408254343,2.521333358247773,2.7418440921462754,-2.276443694883471,-1.2205970660794558,1.488888740932263,0.32667158153923614,1.1592018096337027,2.7798509983250583
12347.0,-1.8189627103228894,1.2128074231323163,1.3839389525976264,1.441572492099313,0.4135060889319839,0.9863843677237637,0.74594123712237,-0.629247928605722,-3.061178432749255,-0.7225958868483358,0.41513200620081336
12348.0,0.29891441254382356,0.6695200833878485,1.3428888670483923,0.5902419061960152,1.278049606647684,-0.45597572176346546,1.0110254804625132,0.5090159809892112,-3.061178432749255,-0.7225958868483358,-0.4955292284603412
12349.0,-0.6924713811049795,-1.1532341718229655,0.33747978318977073,0.6013626061842405,0.2271235486286392,0.6372221569656509,-1.2205970660794558,-1.5950965540356055,-3.061178432749255,-0.7225958868483358,1.9606653905294535
12350.0,1.5658783874946696,-1.1532341718229655,-0.5336476407190441,-0.7074657242081588,0.11061339759889337,-0.6739028957821298,-1.2205970660794558,1.4064253946098755,-3.061178432749255,-0.7225958868483358,0.21399905183388618
12352.0,-0.2584595998540603,1.2128074231323163,0.20124362461545608,0.5612934059021243,0.08324339600146773,0.41701331934402225,0.5495801895179552,-0.39257429191365845,-3.061178432749255,1.1592018096337027,-0.4472269572970658
12353.0,1.164897785999565,-1.1532341718229655,-2.147661444884603,-1.7393493228133166,0.3401610876432815,-1.6331347512205254,-1.2205970660794558,0.7692325401555273,-3.061178432749255,-0.7225958868483358,-1.0777143466445125
12354.0,1.285604244430194,-1.1532341718229655,0.20695249447393263,0.3619429016395928,0.1246012209191639,0.4332005938153887,-1.2205970660794558,0.9561858624845715,-3.061178432749255,-0.7225958868483358,1.6314217266710982
12355.0,1.209550700732954,-1.1532341718229655,-0.3843782999147552,-0.3350204309012797,0.8610801826358842,-0.8342452878985587,-1.2205970660794558,0.8379064340248737,-3.061178432749255,-0.7225958868483358,0.6981068812087118
12356.0,-0.5676988899630387,0.3350400347210408,1.037263220764038,1.0202456218946125,1.0632044579163134,0.33211470009018046,1.316925404612373,0.5483151123216842,-3.061178432749255,-0.7225958868483358,0.023888518677534415
12357.0,-0.3203419788160303,-1.1532341718229655,1.4596272253698328,1.7160066597907329,1.163808697509933,1.228836987126784,-1.2205970660794558,-1.1967418006509043,-3.061178432749255,-0.7225958868483358,2.7798509983250583
12358.0,-1.8189627103228894,-0.18921064965432768,-0.3782447623877816,0.2404199657565868,1.3024186879667847,-0.8946089652614143,1.3080711290145672,0.36059305085109694,-3.061178432749255,-0.7225958868483358,-0.2787796516776024
12359.0,0.09645537817186611,0.6695200833878485,1.0609766478416771,1.7355696262019256,0.5080719795797279,1.7438281823652948,0.9930326571569534,0.34625110621222827,-3.061178432749255,1.5136338706910846,1.1540983809054493
12360.0,0.01282990784763064,0.3350400347210408,0.800060450558721,0.9601170344967037,0.10189342427246853,0.9960021515936862,0.8634499315463577,0.13291582491430484,-3.061178432749255,-0.7225958868483358,0.7151319106695117
12361.0,1.4901982447002151,-1.1532341718229655,-1.0994589229175498,-1.1513199630712212,0.1775556908979738,-1.1046607119861889,-1.2205970660794558,1.2826179719712345,-3.061178432749255,-0.7225958868483358,-0.3502948925089456
12362.0,-1.66668737983252,1.4846423635345225,1.2964272791789309,1.5130617064410432,0.1176067551514218,1.6712034304357188,0.3891432863301392,-1.139545275729528,-3.061178432749255,1.638952443335827,0.7610247980971458
